4;bunker;4456.00;11.00;599.00;0.00;0
4;bunker;4432.00;11.00;581.00;0.00;0
4;bunker;4436.00;11.00;581.00;0.00;0
4;bunker;4428.00;11.00;627.00;0.00;0
4;bunker;4457.00;11.00;559.00;0.00;0
4;bunker;4427.00;11.00;626.00;0.00;0
4;bunker;4420.00;11.00;624.00;0.00;0
4;bunker;4457.00;11.00;600.00;0.00;0
4;bunker;4402.00;11.00;622.00;0.00;0
4;bunker;4450.00;11.00;587.00;0.00;0
4;bunker;4439.00;11.00;573.00;0.00;0
4;bunker;4452.00;11.00;565.00;0.00;0
4;bunker;4432.00;11.00;620.00;0.00;0
4;bunker;4422.00;11.00;612.00;0.00;0
4;bunker;4424.00;11.00;585.00;0.00;0
4;bunker;4395.00;11.00;597.00;0.00;0
4;bunker;4422.00;11.00;591.00;0.00;0
4;bunker;4385.00;11.00;608.00;0.00;0
4;bunker;4412.00;11.00;613.00;0.00;0
4;bunker;4434.00;11.00;593.00;0.00;0
4;bunker;4402.00;11.00;591.00;0.00;0
4;bunker;4457.00;11.00;583.00;0.00;0
4;bunker;4429.00;11.00;580.00;0.00;0
4;bunker;4417.00;11.00;628.00;0.00;0
4;bunker;4445.00;11.00;608.00;0.00;0
4;bunker;4451.00;11.00;595.00;0.00;0
4;bunker;4404.00;11.00;617.00;0.00;0
4;coastal_bunker;4458.00;11.00;590.00;0.00;0
4;coastal_bunker;4426.00;11.00;631.00;0.00;0
4;coastal_bunker;4457.00;11.00;559.00;0.00;0
4;coastal_bunker;4439.00;11.00;646.00;0.00;0
4;coastal_bunker;4461.00;11.00;600.00;0.00;0
4;coastal_bunker;4435.00;11.00;560.00;0.00;0
4;coastal_bunker;4452.00;11.00;561.00;0.00;0
4;coastal_bunker;4442.00;11.00;618.00;0.00;0
4;coastal_bunker;4417.00;11.00;576.00;0.00;0
4;coastal_bunker;4395.00;11.00;597.00;0.00;0
4;coastal_bunker;4385.00;11.00;608.00;0.00;0
4;coastal_bunker;4402.00;11.00;591.00;0.00;0
4;coastal_bunker;4458.00;11.00;578.00;0.00;0
4;coastal_bunker;4427.00;11.00;570.00;0.00;0
4;coastal_bunker;4438.00;11.00;609.00;0.00;0
4;dockyard;4458.00;11.00;590.00;0.00;0
4;industrial_complex;4454.00;11.00;591.00;0.00;0
4;industrial_complex;4430.00;11.00;586.00;0.00;0
4;industrial_complex;4439.00;11.00;579.00;0.00;0
4;industrial_complex;4422.00;11.00;629.00;0.00;0
4;industrial_complex;4455.00;11.00;564.00;0.00;0
4;industrial_complex;4432.00;11.00;630.00;0.00;0
4;naval_base_spawn;4458.00;11.00;590.00;0.00;4225
4;naval_base_spawn;4426.00;11.00;631.00;0.00;5615
4;naval_base_spawn;4457.00;11.00;559.00;0.00;2714
4;naval_base_spawn;4439.00;11.00;646.00;0.00;5539
4;naval_base_spawn;4461.00;11.00;600.00;0.00;4225
4;naval_base_spawn;4435.00;11.00;560.00;0.00;2689
4;naval_base_spawn;4452.00;11.00;561.00;0.00;2714
4;naval_base_spawn;4442.00;11.00;618.00;0.00;5615
4;naval_base_spawn;4417.00;11.00;576.00;0.00;2689
4;naval_base_spawn;4395.00;11.00;597.00;0.00;1236
4;naval_base_spawn;4385.00;11.00;608.00;0.00;1236
4;naval_base_spawn;4402.00;11.00;591.00;0.00;1236
4;naval_base_spawn;4458.00;11.00;578.00;0.00;4225
4;naval_base_spawn;4427.00;11.00;570.00;0.00;2689
4;naval_base_spawn;4438.00;11.00;609.00;0.00;5615
4;nuclear_reactor_spawn;4454.00;11.00;591.00;0.00;0
4;synthetic_refinery;4454.00;11.00;591.00;0.00;0
4;supply_node;4456.00;11.00;599.00;0.00;0
4;supply_node;4432.00;11.00;581.00;0.00;0
4;supply_node;4436.00;11.00;581.00;0.00;0
4;supply_node;4428.00;11.00;627.00;0.00;0
4;supply_node;4457.00;11.00;559.00;0.00;0
4;supply_node;4427.00;11.00;626.00;0.00;0
4;supply_node;4420.00;11.00;624.00;0.00;0
4;supply_node;4457.00;11.00;600.00;0.00;0
4;supply_node;4402.00;11.00;622.00;0.00;0
4;supply_node;4450.00;11.00;587.00;0.00;0
4;supply_node;4439.00;11.00;573.00;0.00;0
4;supply_node;4452.00;11.00;565.00;0.00;0
4;supply_node;4432.00;11.00;620.00;0.00;0
4;supply_node;4422.00;11.00;612.00;0.00;0
4;supply_node;4424.00;11.00;585.00;0.00;0
4;supply_node;4395.00;11.00;597.00;0.00;0
4;supply_node;4422.00;11.00;591.00;0.00;0
4;supply_node;4385.00;11.00;608.00;0.00;0
4;supply_node;4412.00;11.00;613.00;0.00;0
4;supply_node;4434.00;11.00;593.00;0.00;0
4;supply_node;4402.00;11.00;591.00;0.00;0
4;supply_node;4457.00;11.00;583.00;0.00;0
4;supply_node;4429.00;11.00;580.00;0.00;0
4;supply_node;4417.00;11.00;628.00;0.00;0
4;supply_node;4445.00;11.00;608.00;0.00;0
4;supply_node;4451.00;11.00;595.00;0.00;0
4;supply_node;4404.00;11.00;617.00;0.00;0
4;floating_harbor;4459.00;11.00;590.00;0.00;1246
4;floating_harbor;4426.00;11.00;632.00;0.00;1332
4;floating_harbor;4454.00;11.00;558.00;0.00;1342
4;floating_harbor;4437.00;11.00;646.00;0.00;1345
4;floating_harbor;4462.00;11.00;599.00;0.00;1401
4;floating_harbor;4434.00;11.00;560.00;0.00;4320
4;floating_harbor;4448.00;11.00;560.00;0.00;4361
4;floating_harbor;4443.00;11.00;618.00;0.00;4364
4;floating_harbor;4400.00;11.00;566.00;0.00;7308
4;floating_harbor;4394.00;11.00;596.00;0.00;7440
4;floating_harbor;4384.00;11.00;608.00;0.00;10194
4;floating_harbor;4401.00;11.00;591.00;0.00;12138
4;floating_harbor;4459.00;11.00;578.00;0.00;12165
4;floating_harbor;4426.00;11.00;570.00;0.00;12209
4;floating_harbor;4441.00;11.00;610.00;0.00;12268
4;rocket_site_spawn;4454.00;11.00;591.00;0.00;0
5;air_base;4333.00;11.00;714.00;0.00;0
5;anti_air_building;4333.00;11.00;714.00;0.00;0
5;anti_air_building;4359.00;11.00;663.00;0.00;0
5;anti_air_building;4340.00;11.00;704.00;0.00;0
5;arms_factory;4333.00;11.00;714.00;0.00;0
5;arms_factory;4359.00;11.00;663.00;0.00;0
5;arms_factory;4340.00;11.00;704.00;0.00;0
5;arms_factory;4305.00;11.00;717.00;0.00;0
5;arms_factory;4361.00;11.00;682.00;0.00;0
5;arms_factory;4343.00;11.00;687.00;0.00;0
5;bunker;4337.00;11.00;710.00;0.00;0
5;bunker;4349.00;11.00;666.00;0.00;0
5;bunker;4337.00;11.00;709.00;0.00;0
5;bunker;4302.00;11.00;716.00;0.00;0
5;bunker;4365.00;11.00;688.00;0.00;0
5;bunker;4340.00;11.00;679.00;0.00;0
5;bunker;4328.00;11.00;718.00;0.00;0
5;bunker;4343.00;11.00;672.00;0.00;0
5;bunker;4316.00;11.00;706.00;0.00;0
5;bunker;4294.00;11.00;725.00;0.00;0
5;bunker;4323.00;11.00;698.00;0.00;0
5;bunker;4331.00;11.00;687.00;0.00;0
5;bunker;4347.00;11.00;698.00;0.00;0
5;coastal_bunker;4336.00;11.00;718.00;0.00;0
5;coastal_bunker;4349.00;11.00;666.00;0.00;0
5;coastal_bunker;4346.00;11.00;706.00;0.00;0
5;coastal_bunker;4302.00;11.00;716.00;0.00;0
5;coastal_bunker;4365.00;11.00;688.00;0.00;0
5;coastal_bunker;4340.00;11.00;679.00;0.00;0
5;coastal_bunker;4325.00;11.00;728.00;0.00;0
5;coastal_bunker;4343.00;11.00;672.00;0.00;0
5;coastal_bunker;4316.00;11.00;706.00;0.00;0
5;coastal_bunker;4294.00;11.00;725.00;0.00;0
5;coastal_bunker;4323.00;11.00;698.00;0.00;0
5;coastal_bunker;4331.00;11.00;687.00;0.00;0
5;coastal_bunker;4358.00;11.00;698.00;0.00;0
5;dockyard;4336.00;11.00;718.00;0.00;0
5;industrial_complex;4333.00;11.00;714.00;0.00;0
5;industrial_complex;4359.00;11.00;663.00;0.00;0
5;industrial_complex;4340.00;11.00;704.00;0.00;0
5;industrial_complex;4305.00;11.00;717.00;0.00;0
5;industrial_complex;4361.00;11.00;682.00;0.00;0
5;industrial_complex;4343.00;11.00;687.00;0.00;0
5;naval_base_spawn;4336.00;11.00;718.00;0.00;5984
5;naval_base_spawn;4349.00;11.00;666.00;0.00;436
5;naval_base_spawn;4346.00;11.00;706.00;0.00;5960
5;naval_base_spawn;4302.00;11.00;716.00;0.00;1687
5;naval_base_spawn;4365.00;11.00;688.00;0.00;5960
5;naval_base_spawn;4340.00;11.00;679.00;0.00;436
5;naval_base_spawn;4325.00;11.00;728.00;0.00;5984
5;naval_base_spawn;4343.00;11.00;672.00;0.00;436
5;naval_base_spawn;4316.00;11.00;706.00;0.00;436
5;naval_base_spawn;4294.00;11.00;725.00;0.00;1687
5;naval_base_spawn;4323.00;11.00;698.00;0.00;436
5;naval_base_spawn;4331.00;11.00;687.00;0.00;436
5;naval_base_spawn;4358.00;11.00;698.00;0.00;5960
5;nuclear_reactor_spawn;4333.00;11.00;714.00;0.00;0
5;synthetic_refinery;4333.00;11.00;714.00;0.00;0
5;supply_node;4337.00;11.00;710.00;0.00;0
5;supply_node;4349.00;11.00;666.00;0.00;0
5;supply_node;4337.00;11.00;709.00;0.00;0
5;supply_node;4302.00;11.00;716.00;0.00;0
5;supply_node;4365.00;11.00;688.00;0.00;0
5;supply_node;4340.00;11.00;679.00;0.00;0
5;supply_node;4328.00;11.00;718.00;0.00;0
5;supply_node;4343.00;11.00;672.00;0.00;0
5;supply_node;4316.00;11.00;706.00;0.00;0
5;supply_node;4294.00;11.00;725.00;0.00;0
5;supply_node;4323.00;11.00;698.00;0.00;0
5;supply_node;4331.00;11.00;687.00;0.00;0
5;supply_node;4347.00;11.00;698.00;0.00;0
5;floating_harbor;4337.00;11.00;718.00;0.00;1648
5;floating_harbor;4348.00;11.00;666.00;0.00;4446
5;floating_harbor;4347.00;11.00;706.00;0.00;4652
5;floating_harbor;4301.00;11.00;716.00;0.00;7658
5;floating_harbor;4367.00;11.00;689.00;0.00;7673
5;floating_harbor;4340.00;11.00;678.00;0.00;8360
5;floating_harbor;4325.00;11.00;729.00;0.00;10509
5;floating_harbor;4345.00;11.00;672.00;0.00;10522
5;floating_harbor;4316.00;11.00;705.00;0.00;12488
5;floating_harbor;4294.00;11.00;724.00;0.00;13398
5;floating_harbor;4322.00;11.00;698.00;0.00;13399
5;floating_harbor;4330.00;11.00;686.00;0.00;13401
5;floating_harbor;4358.00;11.00;699.00;0.00;13402
5;rocket_site_spawn;4333.00;11.00;714.00;0.00;0
6;air_base;4397.00;11.00;661.00;0.00;0
6;anti_air_building;4397.00;11.00;661.00;0.00;0
6;anti_air_building;4362.00;11.00;652.00;0.00;0
6;anti_air_building;4378.00;11.00;662.00;0.00;0
6;arms_factory;4397.00;11.00;661.00;0.00;0
6;arms_factory;4362.00;11.00;652.00;0.00;0
6;arms_factory;4378.00;11.00;662.00;0.00;0
6;arms_factory;4387.00;11.00;620.00;0.00;0
6;arms_factory;4386.00;11.00;672.00;0.00;0
6;arms_factory;4396.00;11.00;645.00;0.00;0
6;bunker;4406.00;11.00;667.00;0.00;0
6;bunker;4355.00;11.00;649.00;0.00;0
6;bunker;4388.00;11.00;661.00;0.00;0
6;bunker;4377.00;11.00;625.00;0.00;0
6;bunker;4390.00;11.00;667.00;0.00;0
6;bunker;4398.00;11.00;651.00;0.00;0
6;bunker;4419.00;11.00;634.00;0.00;0
6;bunker;4365.00;11.00;639.00;0.00;0
6;bunker;4373.00;11.00;631.00;0.00;0
6;bunker;4400.00;11.00;655.00;0.00;0
6;bunker;4393.00;11.00;655.00;0.00;0
6;bunker;4425.00;11.00;649.00;0.00;0
6;bunker;4366.00;11.00;668.00;0.00;0
6;bunker;4394.00;11.00;632.00;0.00;0
6;coastal_bunker;4406.00;11.00;667.00;0.00;0
6;coastal_bunker;4355.00;11.00;649.00;0.00;0
6;coastal_bunker;4377.00;11.00;625.00;0.00;0
6;coastal_bunker;4382.00;11.00;676.00;0.00;0
6;coastal_bunker;4419.00;11.00;639.00;0.00;0
6;coastal_bunker;4365.00;11.00;639.00;0.00;0
6;coastal_bunker;4373.00;11.00;631.00;0.00;0
6;coastal_bunker;4413.00;11.00;655.00;0.00;0
6;coastal_bunker;4425.00;11.00;649.00;0.00;0
6;coastal_bunker;4374.00;11.00;681.00;0.00;0
6;dockyard;4406.00;11.00;667.00;0.00;0
6;industrial_complex;4397.00;11.00;661.00;0.00;0
6;industrial_complex;4362.00;11.00;652.00;0.00;0
6;industrial_complex;4378.00;11.00;662.00;0.00;0
6;industrial_complex;4387.00;11.00;620.00;0.00;0
6;industrial_complex;4386.00;11.00;672.00;0.00;0
6;industrial_complex;4396.00;11.00;645.00;0.00;0
6;naval_base_spawn;4406.00;11.00;667.00;0.00;5960
6;naval_base_spawn;4355.00;11.00;649.00;0.00;812
6;naval_base_spawn;4377.00;11.00;625.00;0.00;812
6;naval_base_spawn;4382.00;11.00;676.00;0.00;5960
6;naval_base_spawn;4419.00;11.00;639.00;0.00;5615
6;naval_base_spawn;4365.00;11.00;639.00;0.00;812
6;naval_base_spawn;4373.00;11.00;631.00;0.00;812
6;naval_base_spawn;4413.00;11.00;655.00;0.00;5539
6;naval_base_spawn;4425.00;11.00;649.00;0.00;5539
6;naval_base_spawn;4374.00;11.00;681.00;0.00;5960
6;nuclear_reactor_spawn;4397.00;11.00;661.00;0.00;0
6;synthetic_refinery;4397.00;11.00;661.00;0.00;0
6;supply_node;4406.00;11.00;667.00;0.00;0
6;supply_node;4355.00;11.00;649.00;0.00;0
6;supply_node;4388.00;11.00;661.00;0.00;0
6;supply_node;4377.00;11.00;625.00;0.00;0
6;supply_node;4390.00;11.00;667.00;0.00;0
6;supply_node;4398.00;11.00;651.00;0.00;0
6;supply_node;4419.00;11.00;634.00;0.00;0
6;supply_node;4365.00;11.00;639.00;0.00;0
6;supply_node;4373.00;11.00;631.00;0.00;0
6;supply_node;4400.00;11.00;655.00;0.00;0
6;supply_node;4393.00;11.00;655.00;0.00;0
6;supply_node;4425.00;11.00;649.00;0.00;0
6;supply_node;4366.00;11.00;668.00;0.00;0
6;supply_node;4394.00;11.00;632.00;0.00;0
6;floating_harbor;4401.00;11.00;667.00;0.00;1277
6;floating_harbor;4354.00;11.00;648.00;0.00;1460
6;floating_harbor;4376.00;11.00;625.00;0.00;7368
6;floating_harbor;4381.00;11.00;677.00;0.00;7463
6;floating_harbor;4422.00;11.00;639.00;0.00;10225
6;floating_harbor;4364.00;11.00;639.00;0.00;10354
6;floating_harbor;4373.00;11.00;630.00;0.00;10382
6;floating_harbor;4419.00;11.00;656.00;0.00;12168
6;floating_harbor;4412.00;11.00;649.00;0.00;12184
6;floating_harbor;4375.00;11.00;681.00;0.00;12302
6;rocket_site_spawn;4397.00;11.00;661.00;0.00;0
7;air_base;3040.00;11.00;1455.00;0.00;0
7;anti_air_building;3040.00;11.00;1455.00;0.00;0
7;anti_air_building;3051.00;11.00;1452.00;0.00;0
7;anti_air_building;3050.00;11.00;1460.00;0.00;0
7;arms_factory;3040.00;11.00;1455.00;0.00;0
7;arms_factory;3051.00;11.00;1452.00;0.00;0
7;arms_factory;3050.00;11.00;1460.00;0.00;0
7;arms_factory;3040.00;11.00;1455.00;0.00;0
7;arms_factory;3051.00;11.00;1452.00;0.00;0
7;arms_factory;3050.00;11.00;1460.00;0.00;0
7;bunker;3044.00;11.00;1449.00;0.00;0
7;bunker;3048.00;11.00;1449.00;0.00;0
7;bunker;3044.00;11.00;1458.00;0.00;0
7;industrial_complex;3040.00;11.00;1455.00;0.00;0
7;industrial_complex;3051.00;11.00;1452.00;0.00;0
7;industrial_complex;3050.00;11.00;1460.00;0.00;0
7;industrial_complex;3040.00;11.00;1455.00;0.00;0
7;industrial_complex;3051.00;11.00;1452.00;0.00;0
7;industrial_complex;3050.00;11.00;1460.00;0.00;0
7;nuclear_reactor_spawn;3040.00;11.00;1455.00;0.00;0
7;synthetic_refinery;3040.00;11.00;1455.00;0.00;0
7;supply_node;3044.00;11.00;1449.00;0.00;0
7;supply_node;3048.00;11.00;1449.00;0.00;0
7;supply_node;3044.00;11.00;1458.00;0.00;0
7;rocket_site_spawn;3040.00;11.00;1455.00;0.00;0
8;air_base;3051.00;11.00;1480.00;0.00;0
8;anti_air_building;3051.00;11.00;1480.00;0.00;0
8;anti_air_building;3068.00;11.00;1476.00;0.00;0
8;anti_air_building;3063.00;11.00;1491.00;0.00;0
8;arms_factory;3051.00;11.00;1480.00;0.00;0
8;arms_factory;3068.00;11.00;1476.00;0.00;0
8;arms_factory;3063.00;11.00;1491.00;0.00;0
8;arms_factory;3045.00;11.00;1492.00;0.00;0
8;arms_factory;3053.00;11.00;1469.00;0.00;0
8;arms_factory;3040.00;11.00;1488.00;0.00;0
8;bunker;3048.00;11.00;1486.00;0.00;0
8;bunker;3068.00;11.00;1472.00;0.00;0
8;bunker;3060.00;11.00;1493.00;0.00;0
8;bunker;3041.00;11.00;1496.00;0.00;0
8;bunker;3049.00;11.00;1475.00;0.00;0
8;bunker;3037.00;11.00;1492.00;0.00;0
8;bunker;3070.00;11.00;1481.00;0.00;0
8;bunker;3056.00;11.00;1495.00;0.00;0
8;bunker;3066.00;11.00;1468.00;0.00;0
8;bunker;3063.00;11.00;1463.00;0.00;0
8;bunker;3046.00;11.00;1479.00;0.00;0
8;bunker;3057.00;11.00;1481.00;0.00;0
8;industrial_complex;3051.00;11.00;1480.00;0.00;0
8;industrial_complex;3068.00;11.00;1476.00;0.00;0
8;industrial_complex;3063.00;11.00;1491.00;0.00;0
8;industrial_complex;3045.00;11.00;1492.00;0.00;0
8;industrial_complex;3053.00;11.00;1469.00;0.00;0
8;industrial_complex;3040.00;11.00;1488.00;0.00;0
8;nuclear_reactor_spawn;3051.00;11.00;1480.00;0.00;0
8;synthetic_refinery;3051.00;11.00;1480.00;0.00;0
8;supply_node;3048.00;11.00;1486.00;0.00;0
8;supply_node;3068.00;11.00;1472.00;0.00;0
8;supply_node;3060.00;11.00;1493.00;0.00;0
8;supply_node;3041.00;11.00;1496.00;0.00;0
8;supply_node;3049.00;11.00;1475.00;0.00;0
8;supply_node;3037.00;11.00;1492.00;0.00;0
8;supply_node;3070.00;11.00;1481.00;0.00;0
8;supply_node;3056.00;11.00;1495.00;0.00;0
8;supply_node;3066.00;11.00;1468.00;0.00;0
8;supply_node;3063.00;11.00;1463.00;0.00;0
8;supply_node;3046.00;11.00;1479.00;0.00;0
8;supply_node;3057.00;11.00;1481.00;0.00;0
8;rocket_site_spawn;3051.00;11.00;1480.00;0.00;0
9;air_base;3084.00;11.00;1451.00;0.00;0
9;anti_air_building;3084.00;11.00;1451.00;0.00;0
9;anti_air_building;3068.00;11.00;1465.00;0.00;0
9;anti_air_building;3086.00;11.00;1460.00;0.00;0
9;arms_factory;3084.00;11.00;1451.00;0.00;0
9;arms_factory;3068.00;11.00;1465.00;0.00;0
9;arms_factory;3086.00;11.00;1460.00;0.00;0
9;arms_factory;3070.00;11.00;1446.00;0.00;0
9;arms_factory;3096.00;11.00;1448.00;0.00;0
9;arms_factory;3076.00;11.00;1457.00;0.00;0
9;bunker;3077.00;11.00;1448.00;0.00;0
9;bunker;3073.00;11.00;1461.00;0.00;0
9;bunker;3080.00;11.00;1459.00;0.00;0
9;bunker;3076.00;11.00;1448.00;0.00;0
9;bunker;3092.00;11.00;1450.00;0.00;0
9;bunker;3074.00;11.00;1460.00;0.00;0
9;bunker;3090.00;11.00;1447.00;0.00;0
9;bunker;3092.00;11.00;1454.00;0.00;0
9;bunker;3074.00;11.00;1467.00;0.00;0
9;bunker;3084.00;11.00;1433.00;0.00;0
9;bunker;3093.00;11.00;1432.00;0.00;0
9;bunker;3088.00;11.00;1464.00;0.00;0
9;bunker;3089.00;11.00;1433.00;0.00;0
9;bunker;3068.00;11.00;1460.00;0.00;0
9;bunker;3098.00;11.00;1463.00;0.00;0
9;industrial_complex;3084.00;11.00;1451.00;0.00;0
9;industrial_complex;3068.00;11.00;1465.00;0.00;0
9;industrial_complex;3086.00;11.00;1460.00;0.00;0
9;industrial_complex;3070.00;11.00;1446.00;0.00;0
9;industrial_complex;3096.00;11.00;1448.00;0.00;0
9;industrial_complex;3076.00;11.00;1457.00;0.00;0
9;nuclear_reactor_spawn;3084.00;11.00;1451.00;0.00;0
9;synthetic_refinery;3084.00;11.00;1451.00;0.00;0
9;supply_node;3077.00;11.00;1448.00;0.00;0
9;supply_node;3073.00;11.00;1461.00;0.00;0
9;supply_node;3080.00;11.00;1459.00;0.00;0
9;supply_node;3076.00;11.00;1448.00;0.00;0
9;supply_node;3092.00;11.00;1450.00;0.00;0
9;supply_node;3074.00;11.00;1460.00;0.00;0
9;supply_node;3090.00;11.00;1447.00;0.00;0
9;supply_node;3092.00;11.00;1454.00;0.00;0
9;supply_node;3074.00;11.00;1467.00;0.00;0
9;supply_node;3084.00;11.00;1433.00;0.00;0
9;supply_node;3093.00;11.00;1432.00;0.00;0
9;supply_node;3088.00;11.00;1464.00;0.00;0
9;supply_node;3089.00;11.00;1433.00;0.00;0
9;supply_node;3068.00;11.00;1460.00;0.00;0
9;supply_node;3098.00;11.00;1463.00;0.00;0
9;rocket_site_spawn;3084.00;11.00;1451.00;0.00;0
10;air_base;3068.00;11.00;1517.00;0.00;0
10;anti_air_building;3068.00;11.00;1517.00;0.00;0
10;anti_air_building;3062.00;11.00;1523.00;0.00;0
10;anti_air_building;3079.00;11.00;1517.00;0.00;0
10;arms_factory;3068.00;11.00;1517.00;0.00;0
10;arms_factory;3062.00;11.00;1523.00;0.00;0
10;arms_factory;3079.00;11.00;1517.00;0.00;0
10;arms_factory;3060.00;11.00;1509.00;0.00;0
10;arms_factory;3087.00;11.00;1515.00;0.00;0
10;arms_factory;3075.00;11.00;1525.00;0.00;0
10;bunker;3065.00;11.00;1519.00;0.00;0
10;bunker;3064.00;11.00;1519.00;0.00;0
10;bunker;3075.00;11.00;1516.00;0.00;0
10;bunker;3065.00;11.00;1512.00;0.00;0
10;bunker;3083.00;11.00;1516.00;0.00;0
10;bunker;3070.00;11.00;1521.00;0.00;0
10;bunker;3072.00;11.00;1514.00;0.00;0
10;bunker;3082.00;11.00;1512.00;0.00;0
10;bunker;3110.00;11.00;1519.00;0.00;0
10;bunker;3097.00;11.00;1506.00;0.00;0
10;bunker;3091.00;11.00;1514.00;0.00;0
10;industrial_complex;3068.00;11.00;1517.00;0.00;0
10;industrial_complex;3062.00;11.00;1523.00;0.00;0
10;industrial_complex;3079.00;11.00;1517.00;0.00;0
10;industrial_complex;3060.00;11.00;1509.00;0.00;0
10;industrial_complex;3087.00;11.00;1515.00;0.00;0
10;industrial_complex;3075.00;11.00;1525.00;0.00;0
10;nuclear_reactor_spawn;3068.00;11.00;1517.00;0.00;0
10;synthetic_refinery;3068.00;11.00;1517.00;0.00;0
10;supply_node;3065.00;11.00;1519.00;0.00;0
10;supply_node;3064.00;11.00;1519.00;0.00;0
10;supply_node;3075.00;11.00;1516.00;0.00;0
10;supply_node;3065.00;11.00;1512.00;0.00;0
